latitude,longitude,rwi,error
8.4180361,15.0622559,-0.498,0.330
8.8090822,14.1394043,-0.330,0.346
5.3207052,9.8547363,-0.421,0.345
9.6115820,13.7878418,-0.336,0.405
7.3297783,14.1174316,-0.455,0.341
5.6050520,9.2395020,-0.473,0.368
4.2478122,9.6350098,-0.494,0.405
5.8674033,10.3601074,-0.110,0.366
5.4300853,10.4040527,0.784,0.457
4.5983271,11.4367676,-0.664,0.365
1.7026302,16.1169434,-0.036,0.407
3.8532931,9.7229004,-0.592,0.385
4.0944111,9.7229004,0.870,0.516
6.1514779,9.9426270,-0.610,0.361
4.0067400,9.5031738,-0.041,0.384
6.7628064,12.1618652,-0.358,0.355
2.6687122,12.8649902,-0.588,0.357
10.6498109,15.1501465,-0.476,0.334
11.4046486,14.9963379,-0.897,0.326
10.7361753,14.1833496,-0.232,0.344
7.3515708,13.2385254,-0.407,0.356
6.2170122,11.3269043,-0.544,0.367
10.7361753,14.7766113,-0.469,0.347
5.7799663,10.9753418,-0.178,0.370
11.5553801,14.9963379,-0.360,0.328
3.8532931,11.7883301,-0.484,0.352
6.1514779,10.1403809,-0.363,0.365
6.3043786,10.5798340,-0.270,0.371
5.8236865,11.2390137,-0.333,0.350
6.9809543,12.9748535,-0.370,0.342
6.2170122,13.3264160,-0.684,0.358
2.8662354,12.0300293,0.133,0.432
4.1382430,8.9978027,-0.388,0.378
10.1743738,14.4030762,-0.311,0.337
10.6929962,15.0183105,-0.514,0.353
3.4585910,11.4807129,-1.052,0.358
9.4598988,13.6120605,-0.557,0.361
5.3644596,9.8327637,-0.309,0.358
5.7581050,10.8874512,-0.139,0.420
3.6340356,9.7888184,-0.429,0.437
9.6549077,13.4582520,-0.447,0.345
10.1743738,13.7438965,-0.270,0.336
10.1527460,14.0075684,-0.298,0.360
11.1245072,14.3371582,-0.929,0.336
10.4337931,14.7546387,-0.203,0.335
4.9048867,11.9421387,-0.841,0.362
3.4585910,12.2937012,-0.365,0.458
7.0463790,14.4030762,-0.414,0.372
7.0463790,13.2165527,-0.438,0.347
5.1456567,9.8767090,-0.767,0.351
8.9827489,14.4250488,-0.225,0.335
10.4554016,14.4909668,-0.540,0.340
4.1601581,12.7770996,-0.312,0.361
4.9486696,12.6232910,-0.467,0.350
9.9796707,13.3264160,-0.383,0.347
9.1997151,13.3044434,-0.220,0.354
6.9809543,12.1398926,-0.716,0.347
5.8455454,10.0744629,0.071,0.369
10.8656756,14.0515137,-0.678,0.350
10.4337931,14.3371582,-0.155,0.361
8.6570568,15.0183105,-0.237,0.331
4.3354564,13.7219238,-0.542,0.359
11.9640971,15.0842285,-0.734,0.336
2.2077054,10.8435059,-0.204,0.353
4.1820725,10.7775879,-0.066,0.354
11.9426009,14.8205566,-0.869,0.329
3.5024552,11.7663574,0.041,0.361
6.4790672,13.4802246,-0.561,0.356
7.3733623,13.5461426,0.141,0.455
6.6536952,12.3376465,-0.424,0.346
4.4669035,9.1076660,-0.489,0.363
5.7143797,11.1511230,-0.215,0.365
5.8674033,10.9973145,-0.725,0.354
5.7799663,11.0192871,-0.614,0.376
4.3573658,13.6340332,-0.607,0.375
10.1527460,14.0954590,-0.343,0.354
6.8718928,12.1838379,-0.101,0.356
6.7846256,10.5139160,-0.444,0.358
6.7409861,11.7883301,0.223,0.428
4.5326183,13.6120605,-0.002,0.468
3.5901776,12.4694824,-0.700,0.355
5.5175751,10.4479980,0.722,0.426
2.9978987,11.5905762,-0.398,0.381
7.5258726,13.6999512,-0.632,0.373
10.2392486,15.3039551,0.048,0.355
9.2214045,13.5241699,-0.323,0.362
4.7735207,10.8435059,0.570,0.471
5.9985331,13.8977051,-0.557,0.354
6.5227299,11.6125488,-0.589,0.347
7.1117945,11.8762207,-0.765,0.352
8.9176335,14.4909668,-0.408,0.336
5.4082108,12.2937012,-0.022,0.367
6.1296313,9.8767090,-0.477,0.454
2.9759559,10.7336426,-0.149,0.363
6.0203850,10.1843262,-0.019,0.444
5.0362268,8.9099121,-0.611,0.346
10.7577626,14.0954590,-0.309,0.350
9.3948711,12.8869629,-0.165,0.341
10.4986143,14.7106934,-0.370,0.343
5.5394455,10.7116699,-0.350,0.354
5.1894234,10.0744629,-0.097,0.351
5.4300853,10.0085449,-0.047,0.414
4.0505767,11.4807129,-0.496,0.441
4.7954168,12.6232910,-0.891,0.359
8.8959258,13.8757324,-0.544,0.339
4.3354564,11.5905762,-0.402,0.371
8.9827489,13.5681152,-0.428,0.358
4.5107140,9.2614746,-0.461,0.381
10.8009324,14.2492676,-0.108,0.391
4.7516240,9.6569824,0.795,0.496
5.9985331,11.0412598,-0.610,0.369
2.7784514,11.9860840,-0.483,0.344
2.9320690,9.9206543,0.724,0.524
4.6202287,9.3273926,-0.444,0.383
5.2113056,10.3820801,0.031,0.408
6.5227299,12.6672363,-0.525,0.374
3.1295462,12.4255371,-0.239,0.366
11.0813844,14.0295410,0.291,0.351
6.5008990,12.4694824,0.047,0.403
6.0203850,10.0744629,-0.380,0.377
6.5663889,10.5358887,-0.553,0.348
7.3297783,15.2819824,-0.354,0.339
4.3354564,11.3928223,-0.406,0.375
3.5901776,9.7009277,-0.783,0.351
10.6498109,14.2272949,-0.474,0.339
4.4669035,12.5793457,-0.644,0.373
12.6296178,14.7985840,-0.516,0.343
7.0027636,12.4255371,-0.734,0.349
7.3515708,13.5681152,0.765,0.524
10.8009324,14.1833496,0.174,0.353
6.3917304,10.0524902,-0.578,0.352
7.2207995,13.4143066,-0.387,0.358
4.7078283,14.1613770,-0.384,0.387
9.9147437,13.8977051,-0.389,0.341
3.9190595,10.5798340,-0.146,0.374
3.9629009,12.7111816,-0.640,0.365
5.4738318,10.4040527,1.500,0.468
7.1335976,13.6999512,-0.314,0.376
9.4598988,13.5021973,-0.593,0.365
10.1743738,14.0295410,-0.404,0.344
7.6565531,14.2492676,-0.408,0.358
9.9363874,14.0075684,-0.645,0.340
9.7198857,13.6120605,-0.638,0.352
10.3473437,15.2600098,0.172,0.353
5.3425828,8.9978027,-0.736,0.336
5.6487856,14.1174316,-0.524,0.366
10.6066195,14.2272949,-0.624,0.391
5.7143797,9.5251465,-0.591,0.351
7.2207995,14.2492676,-0.291,0.343
4.1163273,11.3049316,-0.010,0.369
10.4770087,14.1394043,-0.117,0.409
7.1117945,14.1613770,-0.364,0.359
12.1574857,14.8864746,-0.704,0.336
10.4554016,14.2053223,-0.418,0.370
9.3081485,13.4143066,0.523,0.529
4.3135463,12.8210449,-0.537,0.375
4.0067400,10.6896973,-0.125,0.367
6.4790672,12.1618652,-0.116,0.343
9.9363874,14.0295410,-0.327,0.354
5.4082108,12.3156738,-0.091,0.366
10.9951198,14.0734863,-0.203,0.349
6.3043786,14.2053223,-0.604,0.358
5.2769476,10.3381348,0.374,0.430
4.3135463,11.9201660,-0.817,0.374
4.4230904,9.3054199,-0.677,0.374
6.6100440,11.8762207,-0.632,0.381
6.0859354,11.4807129,0.717,0.497
10.4986143,14.7766113,-0.581,0.333
7.1117945,15.1940918,-0.498,0.337
6.4354006,11.4147949,0.145,0.353
7.3297783,13.6560059,0.183,0.371
6.8064439,9.9426270,-0.566,0.363
10.0013102,15.3698730,-0.290,0.335
3.1295462,15.0402832,-0.279,0.351
6.5445599,10.1623535,-0.368,0.356
2.4272521,10.7116699,-0.403,0.343
6.3043786,9.5690918,-0.396,0.339
6.4790672,10.9313965,-0.198,0.360
12.1789647,14.7985840,-0.569,0.358
4.8611009,14.0954590,-0.703,0.365
7.8307313,14.6667480,-0.282,0.357
3.8752158,11.5026855,1.432,0.500
10.6066195,14.3811035,0.563,0.460
3.7655967,11.7224121,-0.444,0.373
2.9978987,11.4147949,-0.305,0.389
3.5243866,11.8762207,-0.324,0.348
5.4082108,10.3161621,0.024,0.438
3.5243866,11.9201660,0.130,0.347
3.9190595,11.1291504,-0.785,0.378
3.2611771,14.9084473,-0.660,0.355
6.8282612,12.6452637,-0.575,0.352
4.1820725,9.7888184,0.234,0.385
9.9147437,13.6340332,-0.375,0.341
6.3480564,14.7326660,-0.476,0.358
12.2863336,14.7106934,-0.147,0.324
3.2831139,12.2058105,-0.145,0.351
4.4669035,8.8879395,-0.072,0.349
4.3792747,11.3488770,-0.215,0.369
5.9985331,11.1950684,-0.121,0.346
5.6925158,11.2390137,-0.633,0.359
10.3905714,15.0402832,0.087,0.333
4.2697242,11.1950684,0.454,0.525
4.0724942,10.3601074,-0.407,0.379
6.5227299,10.7336426,-0.477,0.369
4.3354564,13.3264160,-0.579,0.357
9.3298312,13.2824707,-0.617,0.379
2.6906608,14.0075684,-0.691,0.343
10.0229482,14.4689941,-0.311,0.369
6.3043786,10.6677246,-0.147,0.352
9.9796707,14.7766113,-0.520,0.345
3.0856655,11.9201660,-0.451,0.371
3.1953637,11.3269043,-0.729,0.345
4.7297265,12.6672363,-0.623,0.358
3.6340356,11.8762207,-0.335,0.410
9.5465832,13.7658691,-0.022,0.377
3.4366581,15.1281738,-0.857,0.363
6.1077838,11.6345215,-0.620,0.355
3.3269861,12.0300293,-0.723,0.353
3.2392398,11.8762207,0.000,0.447
2.9978987,10.4040527,-0.451,0.347
4.4449973,10.8215332,-0.364,0.369
3.6340356,9.8107910,-0.218,0.363
6.4135660,11.6125488,-0.408,0.377
10.0662199,14.8425293,-0.257,0.331
9.8498038,13.8977051,-0.209,0.340
4.5545219,14.3811035,-0.476,0.361
7.1553996,12.5134277,-0.395,0.340
4.6859294,14.4470215,-0.773,0.376
3.8313699,11.1511230,-0.596,0.421
4.3135463,13.1506348,-0.406,0.365
4.7297265,11.2829590,0.088,0.362
6.2170122,12.5573730,-0.601,0.351
8.3310827,14.9963379,-0.407,0.335
6.4135660,10.5358887,-0.945,0.350
9.1346391,13.8098145,-0.209,0.371
11.1460662,14.2272949,-0.034,0.364
2.6906608,13.2165527,-0.478,0.370
6.7409861,10.2282715,-0.632,0.349
9.2864645,14.0075684,-0.639,0.335
5.4300853,9.9426270,0.070,0.356
4.1163273,11.5246582,0.136,0.438
3.8313699,12.3376465,-0.570,0.353
4.7297265,14.4250488,-0.715,0.369
12.2863336,14.6228027,-0.331,0.347
3.7217452,11.2829590,-0.318,0.352
9.0261526,14.5129395,-0.172,0.342
4.5326183,9.2614746,-0.560,0.356
4.4230904,14.6228027,-0.744,0.362
3.6121068,12.4255371,-0.511,0.353
3.4366581,10.9753418,-1.062,0.351
6.7191648,11.8981934,-0.169,0.351
4.7735207,13.8537598,-0.367,0.381
7.1335976,12.9309082,-0.833,0.346
10.2176252,14.8864746,-0.275,0.367
9.6549077,13.9855957,-0.379,0.340
3.0856655,12.0300293,-0.158,0.390
5.0143386,10.4699707,-0.051,0.351
5.3863356,10.7336426,-0.489,0.355
10.4986143,13.6120605,-0.137,0.338
4.9267785,10.6677246,-0.593,0.359
10.6714043,15.0622559,-0.577,0.348
4.8392069,11.2170410,-0.283,0.369
3.2392398,11.3708496,-0.319,0.353
4.1163273,9.4592285,-0.407,0.527
6.5008990,14.0954590,-0.106,0.378
5.4957038,14.2932129,-0.149,0.450
6.4572344,13.3044434,-0.010,0.361
3.9848207,10.9753418,-0.389,0.385
10.4554016,14.8864746,-0.393,0.346
8.1353671,12.2277832,-0.810,0.349
9.5465832,13.5461426,-0.595,0.347
11.5984314,15.1062012,-0.090,0.334
3.8971380,12.4694824,-0.228,0.425
5.8892605,8.9758301,-0.441,0.342
5.5831840,10.1843262,0.299,0.443
2.2516175,11.3488770,-0.180,0.376
9.0261526,13.8977051,-0.370,0.337
4.7516240,9.6789551,1.280,0.489
5.9766803,13.6120605,-0.159,0.359
4.3792747,10.7116699,-0.412,0.358
6.3917304,10.3601074,-0.624,0.356
7.5912178,13.7878418,-0.411,0.364
6.1296313,10.2062988,-0.772,0.487
2.6906608,16.0729980,-0.448,0.340
7.0027636,12.6672363,0.487,0.493
4.8173122,10.2282715,-0.007,0.375
4.4011829,14.3591309,-0.388,0.396
5.3425828,10.5798340,-0.230,0.365
10.2824911,14.9084473,0.015,0.477
4.1820725,10.8215332,-0.494,0.356
4.8829942,11.0192871,-0.205,0.353
5.3207052,9.8986816,-0.667,0.367
8.4615055,15.1721191,-0.748,0.329
6.0859354,9.9645996,-0.482,0.374
4.5764249,13.2385254,-0.285,0.386
4.1382430,12.4914551,-0.607,0.347
7.7654229,14.6887207,-0.184,0.346
6.5663889,12.4475098,-0.684,0.377
6.6973426,12.7111816,-0.211,0.347
2.8881803,11.8322754,0.139,0.346
4.9486696,12.8430176,-0.693,0.368
10.1311167,14.5349121,-0.628,0.361
3.4366581,10.1184082,-0.060,0.459
6.3698938,10.0744629,0.440,0.440
4.1820725,11.3269043,-0.171,0.370
5.3863356,10.5139160,-0.408,0.367
12.6939327,14.2053223,0.208,0.365
4.3792747,9.1076660,-0.475,0.348
4.8173122,14.5129395,-0.613,0.383
10.8656756,14.0075684,-0.271,0.345
4.2039864,11.3708496,-0.529,0.357
3.8971380,11.5466309,1.537,0.478
3.9629009,13.9636230,-0.788,0.355
4.4011829,9.5031738,0.321,0.368
10.3473437,14.3371582,-0.295,0.405
8.4615055,12.4914551,-0.205,0.339
10.0878536,14.3371582,-0.623,0.334
4.7735207,11.2609863,-0.375,0.372
3.4585910,12.4035645,-0.670,0.380
10.1094859,13.6999512,-0.319,0.337
2.8003980,10.8874512,-0.690,0.358
6.8282612,9.9645996,-0.447,0.356
6.3043786,10.9094238,-0.380,0.352
2.0540032,15.1940918,-0.229,0.360
5.8455454,10.2282715,0.065,0.378
6.0203850,11.3269043,-0.322,0.371
3.9190595,9.3273926,-0.262,0.359
10.5850215,14.1833496,-0.541,0.365
5.4300853,10.9973145,0.621,0.457
4.7516240,11.3269043,-0.866,0.380
10.1743738,14.7326660,-0.187,0.342
5.2769476,10.1403809,-0.335,0.350
11.6414761,14.7546387,-0.260,0.326
3.8752158,13.1066895,-0.581,0.352
4.2478122,10.0744629,-0.422,0.364
12.5009395,14.7106934,-0.399,0.324
3.9848207,12.1618652,-0.695,0.359
5.0362268,10.5578613,-0.007,0.355
7.2643942,12.2937012,-0.392,0.340
5.0581143,10.4699707,0.720,0.501
10.3257277,14.2932129,-0.564,0.332
2.4492049,12.3156738,-0.288,0.332
4.5107140,11.3488770,-0.348,0.362
10.5850215,13.8317871,-0.264,0.335
4.6202287,11.3488770,0.103,0.363
4.3354564,9.7448730,-0.013,0.383
10.0013102,13.5241699,-0.151,0.400
5.0143386,9.7668457,0.193,0.352
6.1077838,10.0964355,-0.009,0.373
8.5918843,12.8210449,-0.349,0.341
4.1820725,12.8210449,-0.480,0.362
9.7631974,13.5681152,-0.369,0.334
9.9796707,13.3923340,-0.483,0.348
5.2331870,10.1623535,-0.561,0.351
5.4082108,10.2722168,-0.444,0.396
10.4986143,14.5129395,-0.232,0.335
6.7409861,10.4919434,-0.628,0.343
6.7409861,13.0187988,-0.270,0.350
9.2864645,13.5900879,-0.229,0.387
3.9409805,9.3273926,-0.508,0.371
6.3480564,12.6013184,-0.444,0.371
6.2825384,13.1506348,-0.704,0.354
6.2170122,10.9313965,-0.805,0.353
11.4907908,14.6667480,-0.672,0.337
9.5682508,13.5900879,-0.444,0.342
12.5867322,14.6008301,-0.305,0.332
4.6202287,14.5349121,-0.308,0.448
10.8009324,14.1174316,0.073,0.342
12.3507339,14.4909668,-0.184,0.335
3.1076060,11.8762207,-0.799,0.384
9.6332456,13.3923340,-0.684,0.346
3.2831139,11.8981934,-0.118,0.357
6.1733235,13.5900879,-0.513,0.389
5.1237722,10.0085449,-0.389,0.442
7.4387304,13.7658691,-0.174,0.345
10.9519780,14.5349121,-0.480,0.333
4.6859294,9.1516113,-0.565,0.350
10.4121830,15.1062012,-0.558,0.331
4.4230904,14.5788574,-0.834,0.366
6.4354006,12.7111816,-0.215,0.358
5.4738318,10.6018066,-0.156,0.419
7.1553996,14.5129395,-0.235,0.344
5.5613152,10.6018066,-0.368,0.386
5.9985331,10.6677246,-0.513,0.392
8.4180361,14.1833496,-0.067,0.394
12.5223904,14.2712402,-0.494,0.335
4.7078283,14.6228027,-0.832,0.361
3.9409805,10.8654785,-0.501,0.429
10.2608706,14.8205566,-0.328,0.343
2.4492049,10.4479980,-0.449,0.346
12.3721972,14.2053223,1.546,0.357
9.1997151,14.0075684,-0.283,0.336
6.2388552,9.9645996,-0.370,0.348
6.1077838,10.7116699,-0.397,0.351
4.3135463,14.5568848,-0.447,0.359
7.1772006,12.9089355,-0.759,0.345
4.5983271,9.3933105,0.377,0.395
4.1820725,12.9528809,-0.236,0.370
6.7191648,10.4919434,-0.868,0.361
7.1772006,14.2053223,-0.053,0.343
6.7409861,14.9523926,0.538,0.458
3.8532931,11.1730957,-0.386,0.409
3.9190595,12.4694824,-0.291,0.375
5.9766803,11.5246582,-0.370,0.397
5.8674033,9.9426270,-0.359,0.420
10.0013102,15.0183105,-0.269,0.375
6.4572344,12.6232910,1.148,0.525
3.6559638,9.9865723,-0.747,0.360
6.9809543,14.0734863,-0.388,0.345
4.4011829,9.7009277,-0.369,0.486
6.4354006,11.3928223,-0.164,0.359
2.5150610,11.0632324,-0.114,0.380
7.2207995,13.9196777,-0.173,0.355
8.8090822,12.9309082,-0.173,0.340
11.7490585,15.0842285,-0.312,0.331
3.6121068,11.1730957,-0.428,0.415
4.3792747,12.9089355,-0.367,0.365
10.3689583,14.1833496,0.081,0.340
6.3043786,9.4592285,-0.494,0.350
12.2648633,14.7546387,-0.683,0.328
5.1675404,10.8654785,-0.369,0.352
3.0198411,11.4587402,-0.673,0.351
6.2388552,11.1730957,-0.262,0.348
9.9147437,13.5021973,-0.425,0.337
6.4572344,10.6457520,-0.256,0.356
4.2478122,13.4582520,0.557,0.461
7.4387304,13.8977051,-0.515,0.347
4.6640299,9.7448730,-0.823,0.393
9.1346391,13.6120605,-0.235,0.341
9.0044514,12.9968262,-0.500,0.347
12.3292689,14.6447754,-0.277,0.333
10.8872536,13.8757324,-0.383,0.394
10.4986143,15.1501465,-0.356,0.342
11.1460662,14.4030762,-0.441,0.334
4.0067400,11.3488770,-0.451,0.375
5.6706511,10.3601074,-0.141,0.419
3.4366581,14.3811035,-0.648,0.348
9.3298312,13.4143066,1.239,0.470
9.9796707,15.3039551,-0.583,0.332
9.2647792,13.6999512,-0.572,0.344
3.7875216,11.4807129,0.851,0.496
5.2550677,10.3820801,0.525,0.391
3.4147247,14.4689941,-0.370,0.347
8.4615055,13.3264160,-0.400,0.369
3.9409805,13.1286621,-0.315,0.358
3.5901776,11.5246582,-0.540,0.417
4.4449973,11.5026855,-0.455,0.387
4.1601581,12.4914551,-0.465,0.364
3.5901776,11.5466309,-0.460,0.354
6.6100440,12.7331543,-0.594,0.352
5.6487856,10.4919434,-0.444,0.380
9.6765684,13.3703613,0.749,0.382
12.2433913,14.8425293,-0.359,0.334
9.7848511,13.8317871,-0.664,0.338
10.5418209,14.1394043,0.203,0.469
2.9759559,10.7556152,-0.166,0.347
6.1951683,9.5031738,-0.583,0.340
5.3207052,10.5798340,-0.223,0.366
4.5107140,12.3376465,-0.854,0.377
5.8674033,10.1403809,-0.264,0.426
4.3354564,11.9421387,-0.583,0.367
6.0203850,11.1511230,-0.335,0.346
10.1094859,13.8098145,-0.220,0.340
10.0229482,13.4802246,-0.710,0.357
6.4135660,12.0959473,-0.391,0.345
5.0143386,12.0080566,-0.426,0.384
7.2425974,11.8981934,-0.570,0.360
6.9591440,12.8210449,-0.625,0.346
4.8829942,11.1730957,-0.443,0.382
9.3298312,13.2165527,-0.329,0.353
5.4738318,10.2502441,0.798,0.490
5.8455454,11.1511230,-0.342,0.367
6.6100440,10.9313965,0.092,0.341
2.4931093,12.6892090,-0.646,0.342
8.9610451,12.9309082,-0.464,0.341
4.4449973,10.9973145,-0.283,0.377
3.0856655,10.6896973,-0.282,0.344
2.9540126,11.7663574,-0.588,0.354
12.1145226,14.7985840,-0.593,0.359
3.8971380,10.5798340,-0.438,0.413
9.1346391,13.3923340,-0.285,0.368
9.6549077,13.8757324,-0.796,0.354
8.3528229,13.2604980,-0.226,0.361
6.9373327,13.5461426,0.031,0.345
7.1117945,13.6999512,-0.185,0.356
3.5901776,10.9753418,-0.212,0.355
9.7198857,13.4143066,-0.522,0.362
12.5652867,14.5788574,-0.680,0.330
7.1772006,13.6560059,-0.144,0.368
3.0637244,10.2941895,-0.280,0.354
3.3927908,11.0412598,-0.140,0.354
8.0701072,15.2600098,-0.410,0.335
4.6640299,9.5690918,-0.428,0.359
2.6028640,12.0520020,-0.250,0.350
6.2170122,11.3049316,-0.128,0.366
3.8752158,11.9201660,-0.311,0.364
12.6724962,14.2932129,-0.415,0.341
7.5040887,13.6779785,-0.405,0.346
3.3927908,12.0959473,-0.275,0.348
5.6487856,11.0632324,-0.556,0.355
6.7409861,14.5129395,0.013,0.350
3.4147247,12.0300293,-0.313,0.365
8.0048367,13.5681152,-0.372,0.357
4.4449973,9.6130371,-0.154,0.378
6.7191648,12.1179199,-0.270,0.354
3.3708564,9.9865723,-0.808,0.362
6.5445599,14.2712402,-0.305,0.465
3.6559638,11.6564941,-0.258,0.352
9.4815719,13.5241699,-0.668,0.356
7.1990006,14.2272949,-0.283,0.343
6.9155204,11.8322754,-0.131,0.344
8.9827489,13.5900879,-0.274,0.350
5.4300853,10.2282715,-0.080,0.386
10.7577626,14.0734863,-0.511,0.346
7.4387304,13.5461426,0.530,0.513
4.4888091,11.5026855,-0.389,0.388
5.2331870,12.9089355,-0.518,0.398
10.2392486,14.8645020,-0.292,0.453
6.5882169,10.6237793,-0.361,0.352
11.0813844,14.9963379,-0.391,0.333
4.6421296,12.3815918,-0.672,0.374
3.7217452,15.1281738,-0.389,0.378
5.4738318,10.5798340,-0.134,0.382
12.7368003,14.4030762,-0.241,0.349
6.6100440,11.5686035,-0.292,0.343
4.1163273,10.4479980,-0.317,0.368
9.3731925,13.9196777,-0.034,0.336
12.4365763,14.7326660,-0.374,0.325
5.9329721,13.8317871,-0.367,0.356
5.5613152,14.3371582,-0.630,0.406
4.0286586,11.4807129,-0.324,0.450
4.5983271,11.3708496,-0.315,0.362
3.6778914,12.4694824,-0.949,0.355
4.7954168,14.7106934,-0.836,0.350
7.1772006,12.1179199,-0.122,0.343
5.1018870,10.1184082,-0.135,0.376
4.3792747,10.7775879,-0.755,0.361
10.0662199,14.0075684,-0.361,0.339
3.6340356,11.4147949,-0.028,0.373
6.3480564,9.9426270,-0.588,0.367
6.4354006,13.2604980,-0.466,0.386
10.6066195,13.6120605,-0.704,0.337
2.3833455,9.8547363,-0.533,0.363
6.4354006,13.3923340,-0.290,0.355
3.9409805,11.5466309,0.525,0.506
3.6121068,12.0300293,-0.344,0.349
10.0445848,14.8425293,-0.201,0.346
2.9759559,11.3928223,-0.204,0.427
4.0505767,11.1071777,-0.452,0.386
2.4931093,10.7995605,-0.504,0.346
10.6929962,13.6560059,-0.342,0.346
6.4790672,14.0075684,-0.377,0.355
6.3917304,14.3151855,-0.295,0.425
7.1117945,12.7770996,-0.598,0.346
10.5850215,13.9196777,-0.318,0.371
8.5049700,12.5573730,-0.749,0.342
3.4147247,14.4909668,-0.420,0.344
12.6939327,14.2272949,-0.005,0.367
7.4823037,13.6560059,-0.429,0.348
3.9409805,11.0852051,-0.550,0.355
6.1077838,10.4699707,-0.331,0.479
9.9580298,15.4577637,-0.363,0.334
5.3425828,14.0515137,-0.405,0.395
10.1094859,14.7766113,-0.483,0.340
4.0505767,11.1511230,0.222,0.404
7.1990006,13.1726074,-0.743,0.350
3.6778914,11.2390137,-0.137,0.350
8.9827489,14.4470215,-0.181,0.350
3.6559638,12.1618652,-0.569,0.359
7.3733623,13.7219238,-0.656,0.366
11.5123222,14.9743652,-0.801,0.330
2.4272521,12.4035645,-0.446,0.332
5.5175751,11.0412598,-0.555,0.367
5.9985331,10.6896973,-0.409,0.383
6.5882169,12.3596191,-0.392,0.348
6.0640861,9.7668457,-0.531,0.344
4.5545219,9.3054199,-0.519,0.350
3.0637244,10.7775879,-0.393,0.345
9.1997151,13.1945801,-0.602,0.344
10.0662199,13.8537598,-0.201,0.341
7.8960294,15.2819824,-0.660,0.340
8.7222181,13.9416504,-0.463,0.342
7.1772006,12.0959473,-0.631,0.346
2.2516175,15.3479004,-1.176,0.346
3.1295462,11.7004395,-0.189,0.350
10.0013102,13.2824707,0.095,0.352
3.5463174,11.8762207,-0.594,0.360
3.8532931,11.5905762,0.934,0.533
4.2916356,11.3049316,0.055,0.410
10.6714043,13.7219238,-0.279,0.339
4.7297265,9.5690918,0.047,0.376
6.4135660,9.9645996,-0.172,0.349
4.7735207,14.6008301,-0.663,0.382
5.1456567,14.1613770,-0.429,0.469
10.8009324,14.4030762,-0.327,0.340
6.4790672,9.6130371,-0.479,0.343
5.0581143,9.3933105,0.342,0.384
6.0859354,11.2829590,-0.709,0.353
10.9735497,13.9416504,-0.327,0.342
5.7581050,9.9206543,-0.097,0.362
5.1456567,10.0524902,-0.591,0.407
9.0044514,14.2272949,-0.127,0.353
7.1553996,13.6560059,-0.522,0.366
6.1951683,13.1945801,-0.464,0.352
6.6536952,12.5573730,-0.781,0.349
10.0445848,13.7438965,-0.453,0.341
11.0382553,14.7546387,-1.001,0.360
4.1382430,9.8327637,-0.148,0.474
6.6755194,10.8215332,-0.597,0.342
2.6028640,11.0412598,-0.090,0.380
4.0724942,14.4470215,-0.778,0.354
6.0422360,9.5251465,-0.382,0.342
7.1772006,12.6232910,-0.373,0.343
6.4572344,10.9094238,-0.489,0.364
10.6714043,15.1281738,0.034,0.356
10.9519780,13.8757324,-0.004,0.373
3.4147247,10.2062988,-0.680,0.365
12.6724962,14.4909668,-0.559,0.332
4.1382430,11.8762207,-0.216,0.371
6.3698938,10.8215332,-0.069,0.361
5.5175751,11.1730957,-0.214,0.367
8.9393399,14.2053223,0.052,0.353
6.7191648,11.5905762,-0.708,0.345
4.2697242,11.3269043,-0.355,0.414
3.9190595,13.1066895,-0.378,0.356
8.1571180,15.1281738,-0.682,0.351
10.7361753,14.2053223,-0.730,0.354
10.8656756,13.7878418,-0.320,0.342
5.6487856,11.0852051,-0.430,0.356
5.4957038,10.6237793,0.887,0.544
6.1951683,14.0734863,-0.238,0.362
4.7954168,9.2175293,-0.889,0.350
5.5394455,10.5358887,-0.220,0.379
4.7516240,11.3928223,-0.721,0.382
4.7078283,14.3811035,-0.648,0.367
2.5370123,10.9313965,-0.560,0.372
9.5465832,13.3264160,-0.648,0.340
3.7655967,12.3376465,-0.555,0.356
10.5634219,14.2492676,1.114,0.432
2.9978987,14.8205566,-0.566,0.373
5.2331870,10.0524902,-0.397,0.459
6.3043786,13.1066895,-0.308,0.365
7.3297783,12.4035645,-0.615,0.359
5.4300853,14.0515137,0.008,0.402
6.4135660,10.8215332,-0.316,0.359
5.9329721,11.1950684,0.011,0.457
4.7954168,14.3371582,-0.450,0.363
6.7191648,11.9201660,-0.490,0.352
4.7078283,11.1511230,-0.086,0.362
10.7361753,15.0402832,-0.770,0.341
4.4230904,9.6789551,-0.578,0.485
5.8236865,10.8874512,-0.912,0.489
7.2207995,14.2932129,-0.260,0.356
2.4492049,12.2497559,-0.311,0.338
2.6028640,11.9201660,-0.206,0.343
4.4011829,12.9089355,-0.395,0.380
6.1733235,10.4699707,0.190,0.355
