WKT	thematic	mkey	osmtype	osm_id	lat	lon	amenity	name	name:en	name:fr	operator	operator:type	private	address	addr:housenumber	addr:street	addr:city	building	building:levels	building:material	building:condition	building:status	note	layer	other_tags
"POINT (25.9414914 -3.9250456)"	Education	amenity=school	n	"5085969120"	-3.925046	25.941491	school	Institut Kigombe																	"""name""=>""Institut Kigombe"", ""fixme""=>""precise location unknown"", ""amenity""=>""school"""
"MULTIPOLYGON (((15.3703853 -4.4070209,15.3704439 -4.4070157,15.3704653 -4.4072564,15.3704068 -4.4072616,15.3703853 -4.4070209)))"	Education	amenity=school	w	"676795138"	-4.407139	15.370425	school	EP 15 Septembre							"1"	Lemfu	Kinshasa	yes	"1"	cement_block	poor				"""name""=>""EP 15 Septembre"", ""wall""=>""yes"", ""amenity""=>""school"", ""building""=>""yes"", ""addr:city""=>""Kinshasa"", ""addr:street""=>""Lemfu"", ""building:levels""=>""1"", ""addr:housenumber""=>""1"", ""building:material""=>""cement_block"", ""building:condition""=>""poor"""
"POINT (24.4884167 -6.1348333)"	Education	amenity=school	n	"1213152549"	-6.134833	24.488417	school	Ecole primaire Kalambayi																	"""name""=>""Ecole primaire Kalambayi"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2010/04/21"""
"MULTIPOLYGON (((26.9138633 -8.352176,26.9141101 -8.3518053,26.9142335 -8.3519598,26.9146513 -8.3522731,26.9143852 -8.3525055,26.9138633 -8.352176)))"	Education	amenity=school	w	"387855697"	-8.352179	26.914243	school																		"""source""=>""Bing"", ""amenity""=>""school"""
"POINT (29.0975167 -1.9427056)"	Education	amenity=school	n	"1238147569"	-1.942706	29.097517	school	Ecole primaire Condo																	"""name""=>""Ecole primaire Condo"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/11/18"""
"POINT (22.6991944 -5.7933333)"	Education	amenity=school	n	"1225769408"	-5.793333	22.699194	school	Ecole primaire Ntumba Nsengu																	"""name""=>""Ecole primaire Ntumba Nsengu"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2010/04/21"""
"MULTIPOLYGON (((15.3390693 -4.3892566,15.3392142 -4.389334,15.3391548 -4.3894447,15.3390099 -4.3893673,15.3390693 -4.3892566)))"	Education	amenity=school	w	"700821344"	-4.389351	15.339112	school	Shalom School								Kunda 2	Kinshasa	school	"2"	brick	poor				"""name""=>""Shalom School"", ""amenity""=>""school"", ""building""=>""school"", ""addr:city""=>""Kinshasa"", ""addr:street""=>""Kunda 2"", ""building:levels""=>""2"", ""building:material""=>""brick"", ""building:condition""=>""poor"""
"MULTIPOLYGON (((26.9743826 -8.2333085,26.9749668 -8.2328542,26.9750231 -8.2325136,26.974731 -8.2321048,26.9744911 -8.2321502,26.9743347 -8.2320139,26.9738882 -8.2323298,26.9743826 -8.2333085)))"	Education	amenity=school	w	"387805197"	-8.232606	26.974469	school																		"""source""=>""Bing"", ""amenity""=>""school"""
"POINT (28.995059 -4.1346877)"	Education	amenity=school	n	"5115884129"	-4.134688	28.995059	school																		"""source""=>""MSFsurvey"", ""amenity""=>""school"", ""source:date""=>""2017-07"", ""is_in:village""=>""Mshilwa"""
"POINT (28.9871784 -1.7612774)"	Education	amenity=school	n	"1238147181"	-1.761277	28.987178	school	Ecole secondaire Inst Bazoka																	"""name""=>""Ecole secondaire Inst Bazoka"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/12/17"""
"MULTIPOLYGON (((15.3555527 -4.4059579,15.3554897 -4.4060515,15.3555004 -4.406109,15.3555594 -4.4061772,15.3557499 -4.4061157,15.3557351 -4.405986,15.3555527 -4.4059579)))"	Education	amenity=school	w	"596640253"	-4.406063	15.355621	school	Institut Bikanga							"65"	De la Paix	Kinshasa	yes	"1"	brick	average				"""name""=>""Institut Bikanga"", ""amenity""=>""school"", ""building""=>""yes"", ""addr:city""=>""Kinshasa"", ""addr:street""=>""De la Paix"", ""building:levels""=>""1"", ""addr:housenumber""=>""65"", ""building:material""=>""brick"", ""building:condition""=>""average"", ""is_in:admin_level7""=>""Kisenso"", ""is_in:admin_level8""=>""Nsola"""
"POINT (27.3333194 -3.7207389)"	Education	amenity=school	n	"1235003397"	-3.720739	27.333319	school	Ecole primaire Walubazia / Makamba																	"""name""=>""Ecole primaire Walubazia / Makamba"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/03/08"""
"MULTIPOLYGON (((28.9238891 -4.2345872,28.9244228 -4.2346885,28.9245086 -4.2350823,28.9242725 -4.2351265,28.9237618 -4.2349196,28.9238891 -4.2345872)))"	Education	amenity=school	w	"380091219"	-4.23486	28.92415	school	Ecole secondaire Kananda																	"""name""=>""Ecole secondaire Kananda"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2006/02/01"""
"MULTIPOLYGON (((18.835611 -1.0284418,18.8358468 -1.0287172,18.8355296 -1.0289887,18.8352938 -1.0287134,18.835611 -1.0284418)))"	Education	amenity=school	w	"593541337"	-1.028715	18.83557	school																		"""amenity""=>""school"""
"POINT (17.3737165 -3.3145831)"	Education	amenity=school	n	"6253731940"	-3.314583	17.373717	school	Lycée Matondo																	"""name""=>""Lycée Matondo"", ""amenity""=>""school"", ""min_age""=>""11 ans"""
"POINT (18.5353904 0.307386)"	Education	amenity=school	n	"5724311378"	0.307386	18.53539	school	EP Monzambi				public													"""name""=>""EP Monzambi"", ""fixme""=>""Check exact building"", ""source""=>""USAID"", ""amenity""=>""school"", ""operator:type""=>""public"", ""is_in:educ_level6""=>""Mbandaka 2"", ""is_in:admin_level4""=>""Equateur"", ""is_in:admin_level6""=>""Mbandaka"", ""is_in:admin_level7""=>""Mbandaka"""
"POINT (18.3254461 0.1249763)"	Education	amenity=school	n	"5724311369"	0.124976	18.325446	school	EP Nsanga				public													"""name""=>""EP Nsanga"", ""source""=>""USAID"", ""amenity""=>""school"", ""operator:type""=>""public"", ""is_in:educ_level6""=>""Mbandaka 2"", ""is_in:admin_level4""=>""Equateur"", ""is_in:admin_level6""=>""Mbandaka"", ""is_in:admin_level7""=>""Mbandaka"""
"POINT (30.2513313 1.5461258)"	Education	amenity=school	n	"7035329108"	1.546126	30.251331	school	Institut Yambi-Yaya																	"""name""=>""Institut Yambi-Yaya"", ""amenity""=>""school"""
"POINT (28.2033861 -3.0468306)"	Education	amenity=school	n	"1235016527"	-3.046831	28.203386	school	Ecole primaire Iyanda																	"""name""=>""Ecole primaire Iyanda"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/11/11"""
"POINT (15.3769031 -4.4091122)"	Education	amenity=school	n	"6916073129"	-4.409112	15.376903	school	Ecole Armée du Salut																	"""name""=>""Ecole Armée du Salut"", ""amenity""=>""school"""
"MULTIPOLYGON (((19.1224248 -5.4786697,19.1223929 -5.4790608,19.1234087 -5.4790467,19.1234582 -5.4785006,19.1228391 -5.4786019,19.1224248 -5.4786697)))"	Education	amenity=school	w	"428716955"	-5.478815	19.122948	school																		"""amenity""=>""school"""
"POINT (28.8588333 -2.5210833)"	Education	amenity=school	n	"1235016730"	-2.521083	28.858833	school	Ecole primaire Elimu																	"""name""=>""Ecole primaire Elimu"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2010/04/21"""
"POINT (18.247459 0.031312)"	Education	amenity=school	n	"5731453762"	0.031312	18.247459	school	EP Bonkena				religious													"""name""=>""EP Bonkena"", ""source""=>""USAID"", ""amenity""=>""school"", ""operator:type""=>""religious"", ""is_in:educ_level6""=>""Mbandaka 1"", ""is_in:admin_level4""=>""Equateur"", ""is_in:admin_level6""=>""Mbandaka"", ""is_in:admin_level7""=>""Wangata"""
"MULTIPOLYGON (((15.3407924 -4.3530719,15.3412378 -4.3528354,15.3416041 -4.3535212,15.3411555 -4.3537575,15.3407924 -4.3530719)))"	Education	amenity=university	w	"535590694"	-4.353297	15.341198	university	Institut du Pétrole et du Gaz										yes							"""name""=>""Institut du Pétrole et du Gaz"", ""amenity""=>""university"", ""building""=>""yes"""
"POINT (28.6950306 -2.8482111)"	Education	amenity=school	n	"1235016620"	-2.848211	28.695031	school	Ecole primaire Lungwe																	"""name""=>""Ecole primaire Lungwe"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/11/29"""
"POINT (29.1468239 -4.5619349)"	Education	amenity=school	n	"5248931605"	-4.561935	29.146824	school	École Mleci															École privée en construction.		"""name""=>""École Mleci"", ""note""=>""École privée en construction."", ""source""=>""MSFsurvey"", ""amenity""=>""school"", ""source:date""=>""2017-07"", ""is_in:village""=>""Katondje"""
"MULTIPOLYGON (((17.3897335 -3.3166963,17.3902887 -3.3162304,17.3905462 -3.3167043,17.3900473 -3.3170926,17.3897335 -3.3166963)))"	Education	amenity=school	w	"372421750"	-3.31667	17.390152	school																		"""amenity""=>""school"""
"POINT (18.6301682 -0.8000561)"	Education	amenity=school	n	"5724327723"	-0.800056	18.630168	school	EP Mpumbe Biole				religious													"""name""=>""EP Mpumbe Biole"", ""source""=>""USAID"", ""amenity""=>""school"", ""operator:type""=>""religious"", ""is_in:educ_level6""=>""Bikoro"", ""is_in:admin_level4""=>""Equateur"", ""is_in:admin_level6""=>""Bikoro"", ""is_in:admin_level7""=>""Ekonda"""
"POINT (15.2644404 -4.4411331)"	Education	amenity=school	n	"5084830731"	-4.441133	15.26444	school	Betyna																	"""name""=>""Betyna"", ""amenity""=>""school"""
"POINT (18.275555 0.0585455)"	Education	amenity=school	n	"5731453805"	0.058546	18.275555	school	EP Ebale				religious													"""name""=>""EP Ebale"", ""source""=>""USAID"", ""amenity""=>""school"", ""operator:type""=>""religious"", ""is_in:educ_level6""=>""Mbandaka 2"", ""is_in:admin_level4""=>""Equateur"", ""is_in:admin_level6""=>""Mbandaka"", ""is_in:admin_level7""=>""Mbandaka"""
"POINT (29.0466389 -3.1915)"	Education	amenity=school	n	"1237088661"	-3.1915	29.046639	school	Ecole primaire Kihande																	"""name""=>""Ecole primaire Kihande"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2006/02/01"""
"POINT (26.5091111 -8.6522778)"	Education	amenity=school	n	"1225815635"	-8.652278	26.509111	school	Ecole primaire Nzazi																	"""name""=>""Ecole primaire Nzazi"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2010/04/21"""
"POINT (18.2653096 0.0597648)"	Education	amenity=school	n	"5731453800"	0.059765	18.26531	school	EPA Isp				public													"""name""=>""EPA Isp"", ""source""=>""USAID"", ""amenity""=>""school"", ""operator:type""=>""public"", ""is_in:educ_level6""=>""Mbandaka 2"", ""is_in:admin_level4""=>""Equateur"", ""is_in:admin_level6""=>""Mbandaka"", ""is_in:admin_level7""=>""Mbandaka"""
"POINT (18.2737495 0.0520846)"	Education	amenity=school	n	"5731453774"	0.052085	18.27375	school	Csr Ecole De Cadres				religious													"""name""=>""Csr Ecole De Cadres"", ""source""=>""USAID"", ""amenity""=>""school"", ""operator:type""=>""religious"", ""is_in:educ_level6""=>""Mbandaka 2"", ""is_in:admin_level4""=>""Equateur"", ""is_in:admin_level6""=>""Mbandaka"", ""is_in:admin_level7""=>""Mbandaka"""
"POINT (17.3709914 -3.3112065)"	Education	amenity=school	n	"6253856069"	-3.311207	17.370991	school	Ecole Tuzolana																	"""name""=>""Ecole Tuzolana"", ""amenity""=>""school"""
"POINT (29.2466 0.29928)"	Education	amenity=school	n	"1207687246"	0.29928	29.2466	school	Ecole primaire Rupaya																	"""name""=>""Ecole primaire Rupaya"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/05/16"""
"POINT (27.4795516 -11.6722005)"	Education	amenity=school	n	"2737801817"	-11.672201	27.479552	school	Lycee Francophone Ukamili																	"""name""=>""Lycee Francophone Ukamili"", ""fixme""=>""Location approximate"", ""amenity""=>""school"""
"POINT (15.2922553 -4.4028677)"	Education	amenity=school	n	"5372939687"	-4.402868	15.292255	school	Ecole ILS																	"""name""=>""Ecole ILS"", ""amenity""=>""school"""
"POINT (29.76 -7.055)"	Education	amenity=school	n	"1226550568"	-7.055	29.76	school	École primaire Klimantinde																	"""name""=>""École primaire Klimantinde"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2010/04/21"""
"POINT (13.2292044 -5.6104831)"	Education	amenity=school	n	"5711717723"	-5.610483	13.229204	school	Monzi Ecole																	"""name""=>""Monzi Ecole"", ""source""=>""UNICEF"", ""amenity""=>""school"", ""is_in:province""=>""Kongo Central"""
"POINT (29.3374765 -5.8069418)"	Education	amenity=school	n	"4864432727"	-5.806942	29.337477	school																		"""amenity""=>""school"""
"POINT (29.0685556 -3.1718611)"	Education	amenity=school	n	"1237088588"	-3.171861	29.068556	school	Ecole primaire Kitija																	"""name""=>""Ecole primaire Kitija"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2006/02/01"""
"POINT (29.0877265 -1.9481541)"	Education	amenity=school	n	"1238147760"	-1.948154	29.087727	school	École primaire Kihumba I																	"""name""=>""École primaire Kihumba I"", ""amenity""=>""school"""
"POINT (28.2316972 -3.1742028)"	Education	amenity=school	n	"1235017345"	-3.174203	28.231697	school	Ecole primaire Kitumaini																	"""name""=>""Ecole primaire Kitumaini"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/12/01"""
"POINT (15.3634357 -4.3564031)"	Education	amenity=school	n	"6581404740"	-4.356403	15.363436	school	EP Lutangu							"65"	SEP Congo	Kinshasa	yes	"1"	brick	average				"""name""=>""EP Lutangu"", ""fixme""=>""Verify building position"", ""amenity""=>""school"", ""building""=>""yes"", ""addr:city""=>""Kinshasa"", ""addr:street""=>""SEP Congo"", ""building:levels""=>""1"", ""addr:housenumber""=>""65"", ""building:material""=>""brick"", ""building:condition""=>""average"", ""is_in:admin_level7""=>""Masina"", ""is_in:admin_level8""=>""Abatoire"""
"POINT (15.4273919 -4.419157)"	Education	amenity=school	n	"4795660440"	-4.419157	15.427392	school	Ecole St-Joseph de Benoit Larbre																	"""name""=>""Ecole St-Joseph de Benoit Larbre"", ""source""=>""MSF survey 2016"", ""amenity""=>""school"""
"MULTIPOLYGON (((28.0765622 -1.4384417,28.0765382 -1.4385886,28.0764947 -1.4386291,28.0765007 -1.4386681,28.0765562 -1.4386621,28.0766042 -1.4387311,28.0772146 -1.4386666,28.077567 -1.4385152,28.0775025 -1.4383158,28.0771471 -1.4383802,28.0766042 -1.4383457,28.0765622 -1.4384417)))"	Education	amenity=school	w	"156728947"	-1.438515	28.077014	school	École Primaire Ubani																	"""name""=>""École Primaire Ubani"", ""source""=>""walking papers"", ""amenity""=>""school"""
"MULTIPOLYGON (((15.335581 -4.414807,15.3355958 -4.4148263,15.3355757 -4.4148417,15.3355609 -4.4148224,15.335581 -4.414807)))"	Education	amenity=school	w	"697797488"	-4.414824	15.335578	school											yes							"""amenity""=>""school"", ""building""=>""yes"""
"POINT (29.4087226 -0.0563742)"	Education	amenity=school	n	"6527962455"	-0.056374	29.408723	school	INSTITUT KIRAURA																	"""name""=>""INSTITUT KIRAURA"", ""amenity""=>""school"""
"POINT (18.1975928 -0.0284112)"	Education	amenity=school	n	"5810995264"	-0.028411	18.197593	school	CRS Inganda				religious													"""name""=>""CRS Inganda"", ""source""=>""USAID"", ""amenity""=>""school"", ""operator:type""=>""religious"", ""is_in:educ_level6""=>""Mbandaka 1"", ""is_in:admin_level4""=>""Equateur"", ""is_in:admin_level6""=>""Mbandaka"", ""is_in:admin_level7""=>""Wangata"""
